Title,Ideology,Country,URL,TWHandle,TWSim,YTId,YTUser
The Japan News,Right-center,NA,https://the-japan-news.com,the_japan_news,0.8571428571,UCDbmPnJgkRau5-B5dirGmPQ,TheJapanNewsYomiuri
The Jerusalem Post,Right-center,Israel,https://www.jpost.com,jerusalem_post,0.5263157895,UCLLLdCANnMAdMyrXdYbSlxg,
The Jewish Press,Right-center,NA,https://www.jewishpress.com,jewishpress,1,UC817X0RyyD6_23S9nHFoQlA,JewishPressTV
The Jordan Times,Center,NA,http://www.jordantimes.com,jordantimes,1,UCp0WRlUhE_aMkdFFwM-HgtA,thejordantimes
The Journal News,Left-center,NA,https://www.lohud.com,lohud,1,UCWTnMP3Z9LlMsqXLGgCjE4Q,JournalNews
The Korea Herald,Right-center,South Korea,http://www.koreaherald.com,thekoreaherald,0.88,UC7kYzfu7mHLQ7nG6AMnTc9g,
The Korea Times,Left-center,NA,http://www.koreatimes.co.kr,koreatimescokr,0.8333333333,UCiOrOk3NQGW2GafvjLJknMA,
The Ledger,Right-center,USA,https://www.theledger.com,theledger,1,UCICLmTpt9B-NbIFhWIImXSg,TheLakelandLedger
The Libertarian Republic,Right-center,NA,http://thelibertarianrepublic.com,thelibrepublic,0.7777777778,UCKIe7ZwFLSeI5YLZdb11fpg,auggyp
The Lily,Left,NA,https://www.thelily.com,thelilynews,0.7777777778,,
The List,Left-center,USA,https://www.thelist.com,thelistdaily,0.7368421053,UCJ7dtuZhjFSJvb_CZjWJkng,
The Local (Norway),Left-center,NA,http://www.thelocal.no,thelocalnorway,0.7272727273,,
The London Economic,Left,United Kingdom,https://www.thelondoneconomic.com,londoneconomic,0.9032258065,,
The Macon Telegraph,Center,USA,https://www.macon.com,telegraphga,0.125,UCZXkH_Lk9AISsAKWEqknxEA,Telegraph247
The Manila Times,Right-center,Philippines,https://www.manilatimes.net,themanilatimes,0.88,UC-eyETCmy-rcououiO2P7rg,
The Marshall Project,Center,NA,https://www.themarshallproject.org,marshallproj,0.8,UCJ-BnB_ANzMZ7TPXZBk3ouw,
The Mary Sue,Left,USA,https://www.themarysue.com,themarysue,1,UC9p4VHaB7JWTZgvVwMMWF3Q,TheMarySueTube
The Meme Policeman,Center,NA,http://memepoliceman.com,policemanmeme,0.6923076923,UCSB4vhiVSU23SjFudmcbTfw,
The Moderate Voice,Left-center,USA,https://themoderatevoice.com,moderatevoice2x,0.8387096774,,
The Moderated Media,Center,USA,https://www.themoderatedmedia.com,mediamoderated,0.6451612903,,
The Modesto Bee,Center,USA,https://www.modbee.com,modbee,1,UC63Uq3FnVf6-wEaAV3RmfSw,TheModestoBee
The Monitor (Texas),Center,USA,https://www.themonitor.com,monitornews,0.6666666667,UCgxE2uw5piDqZ8-_rhTmXFQ,
The Monthly (Australia),Left-center,NA,https://www.themonthly.com.au,themonthly,1,UC_fb0L96kUGYt1AL1qO155Q,themonthlyvideo
The Morning Call,Center,NA,https://www.mcall.com,mcall,1,UC43KU9taZUSPWVB0bSdfcBA,
The Morning Star,Left,United Kingdom,https://morningstaronline.co.uk,m_star_online,0.7333333333,,
The Nation,Left,USA,https://www.thenation.com,thenation,1,UCDGECor7yw2AkrgAcHkcJxQ,videonation
The Nation Pakistan,Right-center,NA,https://nation.com.pk,the_nation,0.75,UCLlpd3-WdcpaaelJVkG6-Zg,WaqtNews
The National (UAE),Right-center,UAE,https://www.thenational.ae,thenationaluae,0.88,UCGYf0VFdlSTzcJghW9z1DAA,TheNationalNewspaper
The National Memo,Left,USA,https://www.nationalmemo.com,nationalmemo,1,UCfzErH3zaum9yzKTEykjfXA,
The Nevada Independent,Center,USA,https://thenevadaindependent.com,thenvindy,0.5517241379,UCpL_jdci_e82tIRLJMtrCfg,
The New American,Right,USA,https://www.thenewamerican.com,newamericanmag,0.7857142857,UCJ0kmBes7vSjT3QoWDfjwwg,TheNewAmericanVideo
The New Atlantis,Right-center,NA,https://www.thenewatlantis.com,tnajournal,0.3333333333,,
The New Civil Rights Movement,Left,USA,https://www.thenewcivilrightsmovement.com,newcivilrights,0.7179487179,,
The New Humanitarian,Left-center,NA,https://www.thenewhumanitarian.org,newhumanitarian,0.9090909091,UCywzC-uE_4uVMDIan9Av5uQ,IRINFILMS
The New Revere,Right,USA,https://thenewrevere.com,justinthaskins,0.2307692308,,
The New Tropic,Left-center,NA,https://thenewtropic.com,newtropicmiami,0.6923076923,,
The New Yorker,Left,USA,https://www.newyorker.com,newyorker,1,UCsD-Qms-AkXDrsU962OicLw,NewYorkerDotCom
The News (Mexico City),Center,NA,https://www.thenews.mx,thenewsmexico,0.7826086957,,
The News International,Center,NA,https://www.thenews.com.pk,thenews_intl,0.7368421053,,
The News Lens,Right-center,NA,https://international.thenewslens.com,thenewslensintl,0.8461538462,UC4bokYuSrVGpI6_WYv7Gdbw,thenewslens
The News Literacy Project,Center,NA,https://newslit.org,newslitproject,0.6666666667,UCoKpPVO5ZxAGs94YyktT3PQ,NewsLiteracyProject
The News Times (Danbury),Left-center,USA,https://www.newstimes.com,newstimes,1,,
The News Tribune,Left-center,NA,https://www.thenewstribune.com,thenewstribune,1,UC2CMVhcb4-BYjdK23O5cwYA,TacomaNewsTribune
The Next Web,Left-center,NA,https://thenextweb.com,thenextweb,1,UCxH90ZfkG-o3u2YB3-dRmRg,thenextweb
The Objective Standard,Right-center,NA,https://www.theobjectivestandard.com,theobjstd,0.6206896552,UCpdeDfan0-HO8LkAX5ln2eA,TheObjectiveStandard
The Observatory,Center,NA,https://observatory.journalism.wisc.edu,observingwi,0.2666666667,,
The Observer,Right-center,USA,https://observer.com,observer,1,,
The Odyssey Online,Left-center,USA,https://www.theodysseyonline.com,theodyssey,0.7692307692,,
The Ohio Star,Right,USA,https://theohiostar.com,theohiostar,1,,
The Oklahoman,Right-center,USA,https://oklahoman.com,theoklahoman_,0.8181818182,UC3yh5vp9HPyUPzDWy46K0sA,newsok
The Olympian,Left-center,NA,https://www.theolympian.com,theolympian,1,UC8GJ5jSV8_EgTOaJkQkdcIg,olyphoto
The Outline,Left,NA,https://theoutline.com,outline,0.8235294118,UC5G2dqwrpKmiX_un9xP5bAg,outline
The Outlook (Monmouth University),Center,NA,https://outlook.monmouth.edu,muoutlook,0.4705882353,UCklHwMkoJYf52j77dljEFeg,muoutlook
The Palestine Chronicle,Left,USA,https://www.palestinechronicle.com,palestinechron,0.875,UC2J3olQxMEQLEmpzisRVzpg,
The Palm Beach Post,Left-center,USA,https://www.palmbeachpost.com,pbpost,0.6315789474,UCN3me_2IdGN5C0QV5PubDlQ,PalmBeachPost
The Pantagraph,Center,NA,https://www.pantagraph.com,pantagraph,1,UCJhLgXEZei3asMt-Kel2b-A,ThePantagraph
The Patriot News,Left-center,NA,https://www.pennlive.com,pennlive,1,UC5yvng1eSgffmybUM-51fTw,pennlive
The Patriot Post,Right,USA,https://patriotpost.us,patriotpost,1,UC1PRGaduTPEkvzBYAthpkhQ,patriotpost
The Philadelphia Inquirer,Left-center,USA,https://www.inquirer.com,phillyinquirer,0.7272727273,UC8qfIIxRUBEBcEVnqEsLcDw,phillydotcom
The Phnom Penh Post,Center,NA,http://www.phnompenhpost.com,phnompenhpost,1,UCOilDZK0e_H8LGJ8FvsKwgw,PhnomPenhPost
The Plain Dealer,Left-center,USA,https://www.cleveland.com,clevelanddotcom,0.75,UCJkc1COQO0WiZ2CI7dRdwAQ,
The Post and Courier,Center,NA,https://www.postandcourier.com,postandcourier,1,UCI6ZxuWAPjeZ0cAUaBBy2gA,
The Post Journal (Jamestown),Right-center,USA,https://www.post-journal.com,thepost_journal,0.8148148148,UCG_layMj8Ky5O-hGmVc4Wzw,PJEditorial
The Post Millennial,Right,Canada,https://thepostmillennial.com,tpostmillennial,0.9375,UCOzojJATlDfb6LdXCXN79zg,
The Post Standard,Center,USA,https://www.syracuse.com,syracusedotcom,0.7272727273,UChbYn187BlBxq5LfGqZSv_A,
The Post Star,Center,NA,https://poststar.com,poststar,1,UCLjz1A_YEHIb6oUZKNLHQeA,ThePostStarvideos
The Press Democrat,Left-center,NA,https://www.pressdemocrat.com,northbaynews,0.24,UCCkiOVS6uGicMDnBzdteosw,ThePressDemocrat
The Press Enterprise,Right-center,USA,https://www.pe.com,pressenterprise,0.2352941176,UCfMntUU-LSzF7Xz3SAtKXsA,pe
The Progressive,Left,USA,https://progressive.org,theprogressive,0.88,UCl65R0kPElDDdms008pnPxQ,ProgressiveMagazine
The Progressive Frontier,Left,USA,https://progressivefrontier.com,progressivefrontier,1,,
The Providence Journal,Left-center,USA,https://www.providencejournal.com,projo,0.4545454545,UC4LtLbQFqaCDSEQAMuwC2dw,ProvidenceJournal
The Pulse,Left-center,NA,https://pulsegulfcoast.com,thepulsepcola,0.5925925926,,
The Quint,Right-center,India,https://www.thequint.com,thequint,1,UCSaf-7p3J_N-02p7jHzm5tA,
The RANTidote,Right,NA,http://therantidote.com,therantidote,1,UCcXWxtPWMw1N490XF4YrWaw,
The Record (New Jersey),Left-center,USA,https://www.northjersey.com,northjersey,1,,
The Republic (Indiana),Center,USA,http://www.therepublic.com,therepublicnews,0.8461538462,UC50e-KvWwnQ0PXlWQTJ45lQ,
The Republican (Masslive.com),Center,USA,https://www.masslive.com,masslivenews,0.8,UCDmXyuvUm8aDC4asAOgFrgQ,
The Resurgent,Right,NA,https://theresurgent.com,resurgent,0.8571428571,UC_dacNT-i2wPirSltOFA7sw,ewerickson
The Right Scoop,Right,Canada,https://therightscoop.com,trscoop,0.7,,
The Ringer,Left-center,NA,https://www.theringer.com,ringer,0.8,UCT83YP07yVuaH9J19YABhlw,
The Ron Paul Institute,Right,NA,http://www.ronpaulinstitute.org,ronpaulinstitut,0.9677419355,UC3w4j2aVBnG3D98epDfssDA,RonPaulInstitute
The Root,Left,USA,https://www.theroot.com,theroot,1,UCg5bOg1qVoZ2JDJ7MmjY63A,
The Sacramento Bee,Left-center,USA,https://www.sacbee.com,sacbee_news,0.7058823529,UCosNuCC96Oicg_3CqBCfuRg,scoopytube
The Santa Fe New Mexican,Left-center,NA,https://www.santafenewmexican.com,thenewmexican,0.8,UCEujQYrKBJWd1UB-eQHASRQ,sfnmwebed
The Saturday Paper,Left-center,NA,https://www.thesaturdaypaper.com.au,satpaper,0.6666666667,,
The Scotsman,Center,NA,https://www.scotsman.com,thescotsman,0.8421052632,UCEntDtOE3XHqQkjBKBTzh_A,
The Seattle Times,Left-center,USA,https://www.seattletimes.com,seattletimes,1,UCqC9wT9TI5Va0yWG77-q3IA,seattletimesdotcom
The Sentinel (Pennsylvania),Center,NA,https://cumberlink.com,cumberlink,1,,
The Skimm,Left-center,USA,https://www.theskimm.com,theskimm,1,UCF1mBKeoYWluAUr_r3QDcuw,theSkimm
The Smoking Gun,Right-center,NA,http://www.thesmokinggun.com,tsgnews,0.3,,
The Sociable,Center,NA,https://sociable.co,thesociable,0.8421052632,UCAJVUBzmT5DmxjaiRyvW4yA,
The Sorrentino,Right-center,USA,https://www.thesorrentino.com,libertyandecon,0.2962962963,,
The Source Newspaper (La Source),Left,NA,http://thelasource.com,thelasource,1,,
The Southern Illinoisan,Center,NA,https://thesouthern.com,thesouthern,1,UCC8APmdaRgAVOmGp0p4ct2Q,SouthernThe
The Spectator (UK),Right-center,United Kingdom,https://www.spectator.co.uk,spectator,1,UCJMC-44oT9l97ra5iemDPiA,
The Spectator (USA),Right-center,USA,https://spectator.us,spectatorusa,0.8571428571,UCuDd0PKzHTrr6CDbAvxdWhg,
The Spokesman Review,Right-center,NA,https://www.spokesman.com,spokesmanreview,0.75,UCZxnJTRtX2sS9lQTM1r8Ubg,
The Star Democrat,Center,NA,https://www.stardem.com,stardem_news,0.7368421053,,
The State,Left-center,NA,https://www.thestate.com,thestate,1,UCHCs9x1tR421T1Otr_Ohv3w,thestateonline
The State Press (Arizona),Left-center,USA,https://www.statepress.com,statepress,1,UCk43GGPlJyk7a_i5sEzRC7A,
The Stern Facts,Left,NA,https://thesternfacts.com,thesternfacts,1,,
The Straits Times,Right-center,Singapore,https://www.straitstimes.com,stcom,0.3529411765,UC4p_I9eiRewn2KoU-nawrDg,StraitsTimesOnline
The Stranger,Left-center,NA,https://www.thestranger.com,thestranger,1,UChrFntRoQsC_mQdv5bW8aQw,strangervideo
The Strategy Bridge,Center,NA,https://thestrategybridge.org,strategy_bridge,0.875,,
The Sumter Item,Right-center,USA,https://www.theitem.com,theitem,1,UChIZpAvWW9dT7pWbtcZCHcw,
The Sun,Right,United Kingdom,https://www.thesun.co.uk,thesun,1,UCIzXayRP7-P0ANpq-nD-h5g,thesunnewspaper
The Sun Magazine,Left-center,NA,https://thesunmagazine.org,thesunmagazine,1,,
The Sydney Morning Herald,Left-center,Australia,https://www.smh.com.au,smh,1,UCi-nUi67HVFEtpaFsjRj_NA,
The Tab,Left-center,NA,https://thetab.com,thetab,1,,
The Telegraph UK,Right,United Kingdom,https://www.telegraph.co.uk,telegraph,1,UCPgLNge0xqQHWM5B5EFH9Cg,
The Tennessean,Right-center,NA,https://www.tennessean.com,tennessean,1,UCO1tkfdelXlxJdY1lmKQvfQ,tndotcom
The Tennessee Star,Right,USA,https://tennesseestar.com,thetnstar,0.6363636364,UCLvPYnLrP-artj_2gbawecQ,
The Texas Observer,Left,USA,https://www.texasobserver.org,texasobserver,1,UCHrrs54uHH84iPWIpFBMMGQ,TheTexasObserver
The Texas Tribune,Left-center,USA,https://www.texastribune.org,texastribune,1,UCt4O2fgybgf4TMSU3bsb8Rg,thetexastribune
The Times (Illinois),Center,NA,https://www.mywebtimes.com,mywebtimes,1,,
The Times and Democrat,Center,NA,https://thetandd.com,thetandd,1,UCfjvEhw87LGduwCUPi6jkkQ,TimesandDemocrat
The Times Herald (Port Huron),Right-center,NA,https://www.thetimesherald.com,thetimesherald,1,,
The Times UK and The Sunday Times,Right-center,United Kingdom,https://www.thetimes.co.uk,thetimes,1,UCF-VP3b3oH0XASqsLI5rnLw,
The Town Talk,Center,USA,https://www.thetowntalk.com,towntalkdotcom,0.64,,
The Trace,Left-center,NA,https://www.thetrace.org,teamtrace,0.8235294118,,
The Truth About Guns,Right,NA,https://www.thetruthaboutguns.com,guntruth,0.4,UC-4ktqfWcrhWIWNADeDe_Jw,
The Tyee,Left-center,Canada,https://thetyee.ca,thetyee,1,UCfNcOPNCseYzc9fWwGdIRIw,thetyee
The Varsity,Left-center,NA,https://thevarsity.ca,thevarsity,1,UCH5nqMNhBrWgkHZf3Sfqhww,TheVarsityNewspaper
The Verge,Left-center,USA,https://www.theverge.com,verge,0.7692307692,UCddiUEpeqJcYeBxX1IVBKvQ,TheVerge
The Village Voice,Left,NA,https://www.villagevoice.com,villagevoice,1,,
The Vindicator,Center,USA,https://www.vindy.com,crickard,0.3076923077,,
The Virginian Pilot,Left-center,NA,https://www.pilotonline.com,virginianpilot,0.4,UC65jmwvHLoCMBJXnzHrGwiA,VirginianPilot
The Walrus,Left,Canada,https://thewalrus.ca,walrusmagazine,0.5217391304,UCctZiv1A02Uzy8JGzeCd0yA,walrustelevision
The Waterloo Cedar Falls Courier,Center,NA,https://wcfcourier.com,wcfcourier,1,UCzRquKu82KHGXjaBb2Uok5g,WCFCourier
The Week News,Left,USA,https://theweek.com,theweek,1,,
The Week UK,Left-center,United Kingdom,https://www.theweek.co.uk,theweekuk,0.875,,
The Weekly Standard,Right,USA,https://www.weeklystandard.com,weeklystandard,1,UCwiy9gKdsGxxOyJl38guRlQ,
The West Australian,Right-center,NA,https://thewest.com.au,westaustralian,0.380952381,,
The Western Journal,Right,USA,https://www.westernjournal.com,westjournalism,0.7857142857,UCa2gbBXGeGh-Pdtugdg_qcQ,
The Wilderness Society,Left-center,NA,https://www.wilderness.org,wilderness,1,UCcRCH1Vj-sOV4vCLfin8z2Q,WildernessSociety
The Winchester Star,Right-center,USA,https://www.winchesterstar.com,winstarva,0.6086956522,,
The Wire – India,Left-center,India,https://thewire.in,thewire_in,0.8235294118,UChWtJey46brNr7qHQpN6KLQ,
The World Can’t Wait,Left,NA,https://worldcantwait.net,worldcantwait,1,UCDCSEcGjvEUHskSVFNbqsQA,WorldCantWaitVideos
The Young Turks,Left,USA,https://tyt.com,theyoungturks,0.375,UC1yBKRuGpC1tSM73A0ZjYjQ,TheYoungTurks
The Zero Hour,Left-center,NA,http://www.thisisthezerohour.com,tzhrj,0.2727272727,UCcnNWp-tx3-FaCWV4pMFTAg,TakeActionNewsTV
TheGreggJarrett.com,Right,USA,https://thegreggjarrett.com,greggjarrett,0.8888888889,UCrvAEsWrjbsmF-GdpMGW0fQ,
TheGrio,Left,USA,https://thegrio.com,thegrio,1,UC8fThw1O4sPhLlgSrfgwAGA,thegrio
TheJournal.ie,Center,NA,https://www.thejournal.ie,thejournal_ie,0.8695652174,UCDg5Dpx6BCf_4ogh3xMqIkg,Thejournalvideo
Them.us,Left,United States,https://www.them.us,them,1,UCZEL_lFVOcFVlmjhguk0IxQ,
TheStreet,Right-center,USA,https://www.thestreet.com,thestreet,1,UCp6aBHRM6ZS_kLeC57HV4kg,TheStreetTV
TheWrap,Left-center,USA,https://www.thewrap.com,thewrap,1,UCn_UP6wdgfFrtm-kuXMAbWg,thewrapnews
Think Progress,Left,USA,https://thinkprogress.org,thinkprogress,1,UCYdasX3ym3E5r1iozVllmzA,thinkprogress
Third Way,Center,USA,https://www.thirdway.org,thirdwaytweet,0.7619047619,UC1xbmiZaQkVyYffeB3GBQ1g,ThirdWayVideo
This Magazine,Left,Canada,https://this.org,thismagazine,0.5,,
Thomson Reuters Foundation,Left-center,NA,https://news.trust.org,trf_stories,0.5,UCcUmt6A2QhQ7JTyqhjNQ67A,thomsonreutersfdn
ThoughtCo,Center,USA,https://www.thoughtco.com,thoughtcodotcom,0.75,,
Thrillist,Left-center,USA,https://www.thrillist.com,thrillist,1,UCC59s1J7c7zreuvnvLUQ0Xg,thrillist
Time Magazine,Left-center,USA,https://time.com,time,1,UC8Su5vZCXWRag13H53zWVwA,TimeMagazine
Timeline,Left-center,NA,https://timeline.com,timeline_now,0.8,UCQKxdOYeCQ_58a0c_9rpA1A,
Times Colonist,Left-center,NA,https://www.timescolonist.com,timescolonist,1,UCUDEJQtFKt6-A94NWG8iW9Q,TimesColonist
Times Free Press,Center,USA,https://www.timesfreepress.com,timesfreepress,1,UCE0UPDWdE4YVkaS7rZS1F5w,chattanooga
Times Headline,Left-center,NA,https://www.timesheadline.com,timesheadline1,0.962962963,,
Times News (Idaho),Center,NA,https://magicvalley.com,twinfallstn,0.3636363636,UChRvmCplozypnuay03Btjwg,timesnews
Times News (Pennsylvania),Right-center,NA,https://www.tnonline.com,times_news,0.4444444444,UCGm2ccJFnn96L0X04Gy0TQQ,
Times of India,Right-center,India,https://timesofindia.indiatimes.com,timesofindia,0.4545454545,UCckHqySbfy5FcPP6MD_S-Yg,TimesOfIndiaChannel
Times of Israel,Left-center,Israel,https://www.timesofisrael.com,timesofisrael,1,UCKM3VQFIITaRegPDkLlLeKA,TimesofIsrael
Times of San Diego,Center,NA,https://timesofsandiego.com,timesofsandiego,1,UCP06SZMpEHKrx31UOr2SfqQ,
Times of South Africa (Times Live),Right-center,NA,https://www.timeslive.co.za,timeslive,1,UCxPPgRYHH1NSp2Ya_ROiXxw,TimesLive
TMZ,Left-center,USA,https://www.tmz.com,tmz,1,UCK7IIV6Q2junGSdYK3BmZMg,TMZ
Today I Found Out,Center,NA,http://www.todayifoundout.com,todayifoundout1,0.9655172414,UC64UiPJwM_e9AqAd7RiD7JA,TodayIFoundOut
Toledo Blade,Right-center,NA,https://www.toledoblade.com,toledonews,0.6666666667,UCVlBwPjw5MSwZ0wlx_vnDzg,TheToledoBlade
TomDispatch.com,Left-center,NA,http://www.tomdispatch.com,tomdispatch,1,,
Topeka Capital Journal,Right-center,NA,https://www.cjonline.com,cjonline,1,UC52pck1qTRF9NSVJu-mnnqA,CJOnlineMedia
Toronto Star,Left-center,NA,https://www.thestar.com,torontostar,0.5555555556,UCWE58e_BbmBgE8h-oskutQA,
Toronto Sun,Right,Canada,https://torontosun.com,thetorontosun,0.8695652174,UCkjNuLzfw5Ep7EJuMdeFylw,
Towleroad,Left,NA,https://www.towleroad.com,andytowle,0.5555555556,UCK6b9S4vTfIyD37KO2hgLGg,TowleroadTV
Townhall,Right,USA,https://townhall.com,townhallcom,0.8421052632,UCCj2OE6mkIuPY3vP4pazmqQ,townhall
Transparency International,Center,Germany,https://www.transparency.org,anticorruption,0.3076923077,UCuwdoOuo2MLU2ebspAWKcxQ,TransparencyIntl
Transpartisan Review,Center,NA,http://www.transpartisanreview.org,transpartisanrt,0.8235294118,,
Traverse City Record Eagle,Center,USA,https://www.record-eagle.com,recordeagle,0.9565217391,UCEBpcoDyjM0efCWX75b0yig,RecordEagle
TreeHugger,Left,USA,https://www.treehugger.com,treehugger,1,,
Tri City Herald,Center,USA,https://www.tri-cityherald.com,tricityherald,0.962962963,UCkSABPjMyyabWy-x22R7dfQ,TheTriCityHerald
Tribune News Service,Center,NA,https://tribunecontentagency.com,tribuneagency,0.7878787879,,
TRT World,Right,Turkey,https://www.trtworld.com,trtworld,1,UC7fWeaHhqgM4Ry-RMpM2YYw,
Truth Be Told,Center,NA,http://truthbetold.news,truthbetoldhu,0.9166666667,,
Truth or Fiction,Center,NA,https://www.truthorfiction.com,erumors,0.380952381,,
Truth Out,Left,USA,https://truthout.org,truthout,1,UCCZ4F8iGWpWh7eOi1v8wTTg,truthout
Truthdig,Left,USA,https://www.truthdig.com,truthdig,1,UCJoETvJ0a2zVRFzj02MzmLw,truthdig
Tulsa World,Right-center,NA,https://www.tulsaworld.com,tulsaworld,1,UCYNkLAftqsda2W3KKE6tvYg,tulsaworld
TVW Washington State,Center,NA,https://www.tvw.org,tvwnews,0.6,UCJfdBErVr7q8xoeYanwdniA,TVWpublicaffairs
Twitchy,Right,USA,https://twitchy.com,twitchyteam,0.7777777778,,
UAWire,Left-center,NA,https://uawire.org,uawire,1,,
UN Watch,Right,NA,https://unwatch.org,unwatch,1,UC0BEdffpLEGzPtPD3O8-XgQ,HumanRightsUN
Undark,Center,NA,https://undark.org,undarkmag,0.8,UC_utssQkw4zdS5mXCAw5gRw,
Unicorn Riot,Left-center,NA,https://unicornriot.ninja,ur_ninja,0.4210526316,UCeHbMlHDec5NmJfiQXMYGXQ,
Union of Concerned Scientists,Left-center,USA,https://www.ucsusa.org,ucsusa,1,UCgjgtetxJ3ZIMGoS7gAYb2Q,ConcernedScientists
United Federation of Teachers (UFT),Left-center,NA,https://www.uft.org,uft,1,UCLINaMZAlk0t1qsGPTQwSKQ,UFTbeBRAVE
United Press International (UPI),Center,USA,https://www.upi.com,upi,1,,
Unity News Network,Right,United Kingdom,https://unitynewsnetwork.co.uk,unitynewsnet,0.8571428571,UC44ygHhf5-2W-uR44BpPVdg,
University Business,Left-center,NA,https://universitybusiness.com,universitybiz,0.7741935484,,
Uproxx,Left,NA,https://uproxx.com,uproxx,1,UCWGljB8djPusdaKtVx1UKfg,VintageHipHopSeattle
Upworthy,Left,USA,https://www.upworthy.com,upworthy,1,UCswDowOOvJ-fkCgH9YAITjQ,upworthy
Urban Institute,Left-center,USA,https://www.urban.org,urbaninstitute,0.5263157895,UCiODGs5uF-ZdoLTrRXlkv7g,theurbaninstitute
US Government Accountability Office (GAO),Center,USA,https://www.gao.gov,usgao,0.75,UCmq2pG9uYmTvqaN5QIfZeyw,usgao
US News World Report,Left-center,USA,https://www.usnews.com,usnews,1,UCz6ByNrnSVKTyxRV3Y9Rf7Q,usnewsandworldreport
USA Facts,Center,NA,https://usafacts.org,usafacts,1,UChwTFs3rYtFi-6ujmKtv-9Q,
USA Politics Today,Right,NA,http://www.usapoliticstoday.com,uspoliticstoday,0.9677419355,,
USA Spending,Center,USA,https://www.usaspending.gov,usaspending,1,,
USA Today,Left-center,USA,https://www.usatoday.com,usatoday,1,UCP6HGa63sBC7-KHtkme-p-g,USATODAY
USSA News,Right,USA,https://ussanews.com,ussanews,1,,
Utah Public Radio (UPR),Left-center,NA,https://www.upr.org,utahpublicradio,0.3333333333,UCq_BAhmagzGe08kXUyCKq7w,UtahPublicRadio
Utah Standard Examiner,Center,NA,https://www.standard.net,standardex,0.8888888889,UC8pu_8ZZFjXQaubpihVJ9TA,StandardNET
Utica Observer Dispatch,Left-center,USA,https://www.uticaod.com,uticaod,1,UCBTgZnaH_MZa2gubfgG9dwA,observerdispatch
ValueWalk,Right-center,NA,https://www.valuewalk.com,valuewalk,1,,
Vancouver Sun,Right-center,Canada,https://vancouversun.com,vancouversun,1,UCZ1-u3qX7AUUPzH9O_Peb-Q,VancouverSunOnline
Vanity Fair,Left,USA,https://www.vanityfair.com,vanityfair,1,UCIsbLox_y9dCIMLd8tdC6qg,VanityFairMagazine
Variety Magazine,Left-center,USA,https://variety.com,variety,1,UCgRQHK8Ttr1j9xCEpCAlgbQ,Variety
Vera Files,Center,NA,https://verafiles.org,verafiles,1,UCW-e5dvZL_RziqcGzdQY6qA,verafiles
Vermont Independent,Left,NA,https://vermontindependent.net,vtindependent,0.8387096774,UCHXMiUoEfrGyktUzzu9MBWA,
Vice,Left-center,USA,https://www.vice.com,vice,1,UCn8zNIfYAQNdrFRrr8oibKw,vice
Victoria Advocate,Left-center,USA,https://www.victoriaadvocate.com,vicadvocate,0.8148148148,UCPQcqGVDik4tdl6o4qlUJBg,TheVictoriaAdvocate
Virginia Mercury,Left-center,USA,https://www.virginiamercury.com,mercuryvirginia,0.5333333333,,
Vocativ,Center,NA,https://www.vocativ.com,vocativ,1,UCe2PK9vNxfogdvkx4jqB8uQ,VocativVideo
Voice of America,Center,USA,https://www.voanews.com,voanews,1,UCVSNOxehfALut52NbkfRBaA,VOAvideo
Voice of San Diego,Center,NA,https://www.voiceofsandiego.org,voiceofsandiego,1,UCJ1kk-8qzkXq_onYZ9gvVOg,voiceofsandiego
Vos Iz Neias,Center,NA,https://vosizneias.com,vinnews,0.5882352941,UCBJwrtGLeuUHiMNvOKKOdMA,vinnews
Vote Smart,Center,NA,https://justfacts.votesmart.org,votesmart,1,UCotyq23nOVEuMz2vR69w8hw,ProjectVoteSmart
VoteVets.org,Left-center,NA,https://www.votevets.org,votevets,1,UCGwmBKmMT_ShATCfnFm3egw,votevets
Vox,Left,USA,https://www.vox.com,voxdotcom,0.5,UCLXo7UDZvByw2ixzpQCufnA,voxdotcom
VT,Center,United Kingdom,https://vt.co,vtofficial,0.3333333333,UCAuGTeUm9JB0n6ojWdWU0Uw,
Vulture,Left-center,USA,https://www.vulture.com,vulture,1,UCG-cY3xD3S-oEkdM_5xHMxw,VultureVid
Waco Tribune Herald,Center,USA,https://www.wacotrib.com,wacotrib,1,UCq0tRNs5APM6MCyKgtqinFg,WacoTribuneHerald
WalesOnline,Left-center,United Kingdom,https://www.walesonline.co.uk,walesonline,1,UC8o7N2ieDWJyzsdnF6tAUmg,
Wall Street Journal,Right-center,USA,https://www.wsj.com,wsj,1,UCK7tptUDHh-RYDsdxO1-5QQ,WSJDigitalNetwork
War on the Rocks,Center,NA,https://warontherocks.com,warontherocks,1,,
Washington Babylon,Left,USA,https://washingtonbabylon.com,dcbabylon1,0.5185185185,UC7sd0kVJuDUZQckpO8eJiCw,
Washington Blade,Left-center,USA,https://www.washingtonblade.com,washblade,0.75,UCKp-y6icZ1dK7uugzw0toqA,WashingtonBlade
Washington Examiner,Right,USA,https://www.washingtonexaminer.com,dcexaminer,0.5714285714,UC8BxSGcBKriJvoeyKOnJ6tA,
Washington Free Beacon,Right,USA,https://freebeacon.com,freebeacon,1,UCdn-M_vxWEK07X3t19ximDQ,WashingtonFreeBeacon
